row_index,true_label,true_name,pred_label,TotalScore_B,TotalScore_M
991,1,malicious,malicious,3.598542957998527,1.2859034798323716
992,1,malicious,malicious,2.9842605762686123,1.2859034798323716
993,0,benign,malicious,2.075245334457287,1.2859034798323716
994,1,malicious,malicious,4.436760149028795,2.732348667948358
995,1,malicious,malicious,3.598542957998527,1.2859034798323716
996,1,malicious,malicious,2.877727066394291,1.2859034798323716
997,1,malicious,malicious,3.598542957998527,1.2859034798323716
998,1,malicious,benign,2.9969366835536295,8.123996565817292
999,1,malicious,benign,3.062518058850354,4.130260080786492
1000,1,malicious,benign,2.983732020631694,8.065868311298264
1001,1,malicious,malicious,2.877727066394291,1.2859034798323716
1002,0,benign,benign,1.520457619772215,5.996502485091182
1003,1,malicious,benign,2.9182289982905067,6.328528305729458
1004,1,malicious,malicious,2.877727066394291,1.2859034798323716
1005,1,malicious,benign,2.8119063793471253,3.9843177103734426
1006,0,benign,benign,3.911814065821038,7.405027719227217
1007,1,malicious,malicious,2.877727066394291,1.2859034798323716
1008,1,malicious,malicious,2.8352253325507584,1.2859034798323716
1009,0,benign,benign,2.353042324772095,4.8954141853526405
1010,0,benign,benign,1.411080132342366,3.247069560789517
1011,1,malicious,malicious,2.9842605762686123,1.2859034798323716
1012,1,malicious,malicious,2.877727066394291,1.2859034798323716
1013,0,benign,benign,2.3332175929318426,3.5766797619916644
1014,0,benign,benign,1.145968416329873,4.98665459054346
1015,1,malicious,malicious,2.877727066394291,1.2859034798323716
1016,1,malicious,benign,2.479279648181851,2.9301059150090882
1017,1,malicious,malicious,2.9842605762686123,1.2859034798323716
1018,1,malicious,malicious,2.840623123453342,1.2859034798323716
1019,1,malicious,malicious,2.877727066394291,1.2859034798323716
1020,0,benign,benign,1.4834807986565814,5.321505992057813
1021,0,benign,benign,2.331995514985152,3.2701186337538966
1022,1,malicious,malicious,2.877727066394291,1.2859034798323716
1023,1,malicious,malicious,2.877727066394291,1.2859034798323716
1024,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1025,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1026,0,benign,benign,2.3455894822874215,6.051139958707653
1027,0,benign,benign,2.261818400418209,2.751939493591578
1028,1,malicious,benign,3.392949460252589,6.739840468862909
1029,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1030,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1031,0,benign,benign,1.721312374916606,3.3911878741035344
1032,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1033,0,benign,benign,1.6821300211473544,4.677115755342774
1034,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1035,0,benign,benign,2.253469656789175,2.7706215882427423
1036,0,benign,benign,1.6821300211473544,4.288127860378155
1037,0,benign,benign,3.803713675298587,8.41992368906886
1038,1,malicious,benign,2.208160319659618,5.331348465623669
1039,1,malicious,malicious,8.765484711055208,2.3032414934880117
1040,1,malicious,malicious,3.150930183320252,1.2447118740376384
1041,1,malicious,malicious,2.912893615822682,2.424353571054564
1042,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1043,0,benign,malicious,4.742550200717637,2.304904757410119
1044,0,benign,benign,2.111095670277655,6.156082976167818
1045,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1046,0,benign,benign,2.2259658429371028,3.7986848115032177
1047,1,malicious,benign,2.2795233250921707,2.4157348003844055
1048,1,malicious,malicious,2.648034642203813,2.238054187960863
1049,1,malicious,malicious,8.80263115523767,2.3032414934880117
1050,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1051,1,malicious,malicious,5.121240770696341,4.528211307696034
1052,1,malicious,benign,2.9661078398974,3.820851261628505
1053,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1054,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1055,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1056,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1057,1,malicious,benign,3.3221705460493083,6.106721415946664
1058,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1059,1,malicious,benign,4.313974006291809,5.724765846998381
1060,0,benign,benign,1.6821300211473544,4.834531343726933
1061,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1062,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1063,0,benign,benign,1.5689444325051243,4.133020478437426
1064,0,benign,benign,2.2622795854516107,6.735494304631826
1065,1,malicious,malicious,3.5921823699835285,1.2447118740376384
1066,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1067,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1068,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1069,0,benign,benign,1.721312374916606,6.559134749292041
1070,1,malicious,benign,1.1725645335818817,5.161647173825828
1071,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1072,1,malicious,malicious,3.150930183320252,1.2447118740376384
1073,0,benign,benign,1.410554111708624,6.027181787568658
1074,0,benign,benign,2.122096021539338,5.240529137861916
1075,1,malicious,benign,3.3960758851496524,6.019717964701431
1076,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1077,0,benign,benign,2.2055545452081686,4.012208451375742
1078,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1079,1,malicious,malicious,3.150930183320252,1.2447118740376384
1080,0,benign,benign,2.2055545452081686,2.6878368038179223
1081,1,malicious,benign,1.0421359161052244,4.8547641392372585
1082,0,benign,benign,2.2055545452081686,3.1499469065063463
1083,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1084,1,malicious,benign,4.004775291996262,5.312039278960475
1085,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1086,1,malicious,malicious,2.208160319659618,2.0639367076477293
1087,0,benign,benign,1.6468960958068926,4.745085736159849
1088,0,benign,benign,1.6821300211473544,4.370535509674648
1089,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1090,1,malicious,malicious,2.5739442085586792,1.2447118740376384
1091,0,benign,benign,1.9084356436641765,3.7983128358788383
1092,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1093,1,malicious,benign,2.1205879987499663,5.2671392159744865
1094,1,malicious,benign,2.198191490390465,3.238154164507254
1095,1,malicious,malicious,2.621102701939397,1.2447118740376384
1096,1,malicious,malicious,3.2090842051495754,1.2447118740376384
1097,1,malicious,malicious,3.2090842051495754,1.2447118740376384
1098,0,benign,benign,1.6821300211473544,5.728837041966215
1099,1,malicious,benign,3.0800320769169947,4.9769585765457
1100,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1101,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1102,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1103,1,malicious,malicious,3.250947797151861,1.2447118740376384
1104,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1105,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1106,1,malicious,benign,1.919349774250028,6.637299247091056
1107,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1108,0,benign,benign,3.915320275464336,8.41992368906886
1109,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1110,1,malicious,malicious,2.753181743401817,1.2447118740376384
1111,1,malicious,benign,2.111095670277655,4.226965115167445
1112,0,benign,benign,1.6327186820335746,3.444933562256501
1113,0,benign,benign,1.557609470190569,4.00562701193997
1114,1,malicious,malicious,3.0019329184405454,1.2447118740376384
1115,1,malicious,benign,0.8691816455514788,6.080100712220917
1116,0,benign,benign,1.0405856643141116,5.314225448273513
1117,1,malicious,benign,2.2553993198065507,3.862597539557934
1118,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1119,1,malicious,benign,2.394661179968008,3.1214872473121313
1120,0,benign,benign,2.2622795854516107,2.7195975491956457
1121,0,benign,benign,1.0435653781471579,4.8748164188162475
1122,1,malicious,malicious,3.2057607684734375,1.2447118740376384
1123,1,malicious,benign,2.412521500623348,2.6089539454709674
1124,1,malicious,malicious,3.2090842051495754,1.2447118740376384
1125,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1126,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1127,1,malicious,benign,2.3925667189842392,6.232744732674766
1128,0,benign,benign,3.1651673198867414,6.41163292162155
1129,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1130,0,benign,benign,3.1651673198867414,6.41163292162155
1131,1,malicious,malicious,3.150930183320252,1.2447118740376384
1132,1,malicious,benign,2.257746215282735,2.957970035245576
1133,0,benign,malicious,3.964800230631336,1.2447118740376384
1134,0,benign,benign,2.152715974815013,3.8315160485309145
1135,0,benign,benign,1.55617757892714,3.1044638544089054
1136,0,benign,benign,3.548697707079468,8.758319530395458
1137,0,benign,benign,3.548697707079468,8.758319530395458
1138,0,benign,benign,2.2228251649121025,4.2420241349593475
1139,1,malicious,benign,2.407873208551589,5.523419324082955
1140,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1141,1,malicious,benign,3.392949460252589,6.460894989752353
1142,0,benign,benign,2.7908484198196017,3.424913362413844
1143,0,benign,benign,1.4666710726707035,3.1064180019008365
1144,1,malicious,benign,2.208160319659618,2.831609321556022
1145,1,malicious,benign,3.1834037447602186,6.793672362928914
1146,1,malicious,malicious,3.5921823699835285,1.2447118740376384
1147,0,benign,benign,1.6438720842456473,4.870359144192057
1148,1,malicious,malicious,3.5921823699835285,1.2447118740376384
1149,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1150,1,malicious,benign,2.2765746822783686,2.642960783388267
1151,0,benign,benign,1.5572201886722334,5.124125977339638
1152,1,malicious,malicious,3.5921823699835285,1.2447118740376384
1153,1,malicious,benign,3.7764782486193527,7.642084139122755
1154,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1155,0,benign,benign,1.639365951100733,4.120900136334328
1156,1,malicious,benign,3.3007480913079963,4.670712316333801
1157,0,benign,benign,3.548697707079468,8.758319530395458
1158,1,malicious,malicious,3.2057607684734375,1.2447118740376384
1159,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1160,0,benign,benign,3.548697707079468,8.758319530395458
1161,1,malicious,benign,3.418525307938829,4.22521827485715
1162,1,malicious,benign,3.0618224656700717,3.162034927315954
1163,1,malicious,malicious,2.407873208551589,2.369132142606704
1164,1,malicious,benign,2.208162042491353,5.682197249252816
1165,0,benign,benign,3.1651673198867414,6.41163292162155
1166,1,malicious,malicious,3.5921823699835285,1.2447118740376384
1167,1,malicious,benign,2.586915323484102,4.026684116639802
1168,1,malicious,benign,2.2622795854516107,4.974024343315507
1169,1,malicious,malicious,3.150930183320252,1.2447118740376384
1170,1,malicious,benign,2.208160319659618,3.179736299483931
1171,1,malicious,benign,2.263824673248183,2.8258894745236063
1172,0,benign,benign,3.1651673198867414,6.41163292162155
1173,1,malicious,malicious,3.5921823699835285,1.2447118740376384
1174,1,malicious,malicious,3.5921823699835285,1.2447118740376384
1175,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1176,1,malicious,malicious,8.30337085046217,2.3032414934880117
1177,0,benign,benign,3.548697707079468,8.758319530395458
1178,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1179,1,malicious,malicious,4.507846521659518,3.2678436000923514
1180,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1181,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1182,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1183,1,malicious,benign,4.585167409006599,5.586066618452931
1184,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1185,1,malicious,malicious,2.432341076160616,2.226023278261173
1186,1,malicious,malicious,3.2057607684734375,1.2447118740376384
1187,1,malicious,malicious,3.150930183320252,1.2447118740376384
1188,1,malicious,malicious,3.150930183320252,1.2447118740376384
1189,1,malicious,malicious,2.7762773429495353,1.2447118740376384
1190,1,malicious,benign,2.2496288525156913,4.158580077579474
1191,1,malicious,malicious,3.802628082273603,1.2447118740376384
1192,0,benign,benign,3.471196839096895,8.758319530395458
1193,1,malicious,malicious,3.5921823699835285,1.2447118740376384
1194,1,malicious,malicious,3.4595366235127925,1.2447118740376384
1195,0,benign,benign,3.8319109981391746,8.41992368906886
1196,0,benign,benign,1.6796315698327589,4.186885277782704
1197,1,malicious,benign,2.267809952848355,4.648155075796866
1198,1,malicious,malicious,3.1344954810573222,1.2447118740376384
1199,0,benign,benign,3.548697707079468,8.758319530395458
1200,0,benign,benign,3.7313888158125845,7.50248387558678
1201,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1202,0,benign,benign,3.548697707079468,8.427582492791332
1203,1,malicious,malicious,3.5921823699835285,1.2447118740376384
1204,0,benign,benign,3.803736313535058,8.41992368906886
1205,1,malicious,benign,3.999282080108356,5.533550805457465
1206,0,benign,benign,1.5524913239406666,5.397622008424343
1207,1,malicious,malicious,3.937007270765596,1.8356705693135904
1208,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1209,0,benign,malicious,2.5846438212808334,2.18057859633166
1210,0,benign,benign,2.111095670277655,6.667640692491084
1211,1,malicious,malicious,4.561375968930384,2.5934197794000027
1212,0,benign,benign,1.6821300211473544,5.137343553157232
1213,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1214,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1215,0,benign,benign,3.821741752374675,8.6268327222795
1216,1,malicious,benign,2.3211588734493716,4.9389391870892085
1217,0,benign,benign,1.6821300211473544,4.457106535741579
1218,0,benign,benign,1.7112446797391074,5.606617537977732
1219,1,malicious,benign,4.748748546695273,5.7785637815429745
1220,1,malicious,benign,2.541203491436571,6.060361111177635
1221,1,malicious,malicious,3.5921823699835285,1.2447118740376384
1222,0,benign,malicious,2.5739442085586792,1.2447118740376384
1223,1,malicious,malicious,3.2057607684734375,1.2447118740376384
1224,1,malicious,malicious,2.295519721313001,1.9318497468090245
1225,1,malicious,malicious,3.150930183320252,1.2447118740376384
1226,0,benign,benign,3.471196839096895,8.758319530395458
1227,0,benign,benign,2.2228251649121025,5.4074001847771695
1228,1,malicious,malicious,3.5921823699835285,1.2447118740376384
1229,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1230,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1231,0,benign,benign,1.5491954581302174,4.264942687738886
1232,1,malicious,benign,2.741401055229363,3.742356376892927
1233,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1234,1,malicious,benign,1.0405856643141116,7.112069812096452
1235,0,benign,benign,2.1818963807340683,5.830419714430077
1236,1,malicious,malicious,4.233459883835646,1.2447118740376384
1237,1,malicious,malicious,3.3484476208305347,1.2447118740376384
1238,1,malicious,malicious,3.2057607684734375,1.2447118740376384
1239,0,benign,benign,1.414985119469499,8.234038648823699
1240,0,benign,benign,1.6821300211473544,4.8039060384904575
1241,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1242,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1243,0,benign,benign,1.8832831482628838,5.187638744332672
1244,0,benign,malicious,3.2090842051495754,1.2447118740376384
1245,1,malicious,benign,2.6736718533764465,5.864105765156189
1246,0,benign,benign,2.4936969423676016,3.4317597398262873
1247,0,benign,malicious,3.6577659589543794,1.2447118740376384
1248,0,benign,benign,2.259362823591864,4.419743243287044
1249,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1250,0,benign,benign,2.3810536535113007,5.119052830821681
1251,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1252,1,malicious,benign,2.394661179968008,3.6472996737590417
1253,1,malicious,malicious,2.987545287566114,1.2447118740376384
1254,1,malicious,benign,2.4705173970192837,4.441434409176367
1255,1,malicious,benign,2.8394522399009006,3.051186013329276
1256,0,benign,benign,1.5860947320481982,3.924545338949234
1257,0,benign,benign,2.2622795854516107,4.031853351870426
1258,1,malicious,malicious,3.341563123679038,1.2447118740376384
1259,1,malicious,malicious,3.5921823699835285,1.2447118740376384
1260,1,malicious,malicious,2.987545287566114,1.2447118740376384
1261,1,malicious,malicious,2.9222409439736206,1.2447118740376384
1262,1,malicious,benign,2.6244974547354976,6.005214158040287
1263,0,benign,benign,1.410554111708624,5.139532730012224
1264,1,malicious,benign,2.7007739905304504,5.171021073468523
1265,1,malicious,benign,2.257746215282735,3.663367639538778
1266,1,malicious,benign,2.208160319659618,3.6676952244681407
1267,1,malicious,benign,2.208160319659618,2.829146793918751
1268,0,benign,benign,1.8108814399129303,2.9926816989416603
1269,1,malicious,benign,2.247132111444825,3.484261914020575
1270,1,malicious,malicious,4.233459883835646,1.2447118740376384
1271,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1272,1,malicious,malicious,3.150930183320252,1.2447118740376384
1273,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1274,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1275,1,malicious,benign,2.208160319659618,3.0912065847812324
1276,0,benign,malicious,3.2090842051495754,1.2447118740376384
1277,1,malicious,malicious,3.2442822037223937,1.2447118740376384
1278,1,malicious,malicious,3.150930183320252,1.2447118740376384
1279,1,malicious,benign,1.3263813396967823,4.412508551930999
1280,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1281,1,malicious,benign,2.1904637976249,3.921400347330134
1282,1,malicious,malicious,4.074154498059639,1.2786281831087454
1283,0,benign,benign,3.087545708050589,6.193277717917325
1284,0,benign,benign,1.5588507282178685,4.630021378012238
1285,0,benign,benign,3.6283888365465256,8.16086052579399
1286,0,benign,benign,1.5709296939052888,4.408722826302248
1287,1,malicious,benign,0.8991615244150801,4.611723762280363
1288,1,malicious,malicious,2.82731727793539,2.6623100095411134
1289,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1290,0,benign,benign,1.1522200834058,6.512450281294159
1291,0,benign,benign,2.8468535661976704,3.003000182776833
1292,1,malicious,malicious,10.021548401934357,2.734522998436254
1293,0,benign,malicious,3.110429811553929,1.2786281831087454
1294,1,malicious,malicious,3.5990294274323933,1.2786281831087454
1295,0,benign,benign,3.4628531858283047,8.123514322689582
1296,1,malicious,malicious,4.074154498059639,1.2786281831087454
1297,0,benign,benign,2.2305623902076928,5.356665726524324
1298,0,benign,benign,3.4628531858283047,8.123514322689582
1299,1,malicious,benign,1.988088095791084,5.651157979956223
1300,1,malicious,malicious,2.999192132313298,1.2786281831087454
1301,1,malicious,malicious,4.074154498059639,1.2786281831087454
1302,1,malicious,benign,2.2952374885957934,4.091812283170411
1303,1,malicious,benign,2.198689995093316,3.395197161776389
1304,1,malicious,malicious,4.074154498059639,1.2786281831087454
1305,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1306,1,malicious,benign,2.5127639300484024,2.834111351355031
1307,1,malicious,benign,2.9884951855028103,4.305690721797314
1308,1,malicious,malicious,4.074154498059639,1.2786281831087454
1309,1,malicious,benign,0.9226689000032268,4.377640053193611
1310,0,benign,benign,1.6467226516207807,4.586524221184375
1311,0,benign,benign,3.595851968264294,8.102972250982843
1312,1,malicious,benign,2.0707561430229977,4.061336008854722
1313,0,benign,benign,1.419018620585844,5.224069132752506
1314,0,benign,benign,2.6323357463971213,3.227479270970128
1315,0,benign,malicious,3.110429811553929,1.2786281831087454
1316,0,benign,benign,2.0937283105737494,7.090700428633339
1317,0,benign,benign,2.1085016163674757,9.104916408340687
1318,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1319,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1320,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1321,1,malicious,benign,2.5167803666818873,4.26594924647246
1322,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1323,0,benign,benign,2.2952374885957934,3.4124119723233335
1324,1,malicious,benign,3.5472745829483694,4.1216423133791364
1325,1,malicious,malicious,4.074154498059639,1.2786281831087454
1326,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1327,0,benign,benign,1.5588507282178685,4.698083841977066
1328,0,benign,malicious,2.999192132313298,1.2786281831087454
1329,0,benign,benign,2.817232074075392,3.6262571007492115
1330,0,benign,benign,2.1085016163674757,6.883215559251912
1331,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1332,1,malicious,benign,2.2646227976963007,7.665454020952371
1333,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1334,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1335,0,benign,malicious,2.410218356751791,1.2786281831087454
1336,1,malicious,benign,1.2085202953991176,4.20320722495476
1337,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1338,1,malicious,malicious,4.074154498059639,1.2786281831087454
1339,0,benign,benign,2.598420182002327,5.540048027862803
1340,1,malicious,benign,2.2964408220830177,4.0759517822612095
1341,0,benign,benign,1.1736010031638808,3.899450805907999
1342,0,benign,benign,1.4022621367349437,3.4867251358968105
1343,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1344,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1345,0,benign,malicious,2.410218356751791,1.2786281831087454
1346,1,malicious,benign,2.8359105858404465,5.183462034496841
1347,0,benign,benign,1.5588507282178685,4.093637353691316
1348,1,malicious,benign,2.8192993102817088,3.0918344053558138
1349,1,malicious,malicious,4.074154498059639,1.2786281831087454
1350,1,malicious,benign,2.653794619737643,4.998841511909784
1351,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1352,0,benign,benign,1.5588507282178685,3.293729915200979
1353,1,malicious,malicious,4.074154498059639,1.2786281831087454
1354,1,malicious,benign,2.494976429717826,5.094574982110003
1355,1,malicious,malicious,4.4882960790645345,1.2786281831087454
1356,0,benign,benign,2.8514165430565734,2.898013176007635
1357,1,malicious,malicious,4.074154498059639,1.2786281831087454
1358,1,malicious,malicious,4.074154498059639,1.2786281831087454
1359,1,malicious,malicious,3.0935420470189436,1.2786281831087454
1360,0,benign,benign,2.5127639300484024,3.2169643171670774
1361,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1362,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1363,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1364,1,malicious,malicious,4.074154498059639,1.2786281831087454
1365,0,benign,malicious,2.5122948628521797,2.4017829115632514
1366,1,malicious,malicious,4.074154498059639,1.2786281831087454
1367,0,benign,benign,3.6283888365465256,8.16086052579399
1368,1,malicious,malicious,4.074154498059639,1.2786281831087454
1369,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1370,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1371,0,benign,benign,2.507022847693504,3.726900800103999
1372,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1373,0,benign,benign,2.6323357463971213,4.018203434430798
1374,0,benign,benign,1.3951870201624348,4.018683679956407
1375,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1376,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1377,0,benign,benign,2.4757061625911465,4.2925607171010185
1378,1,malicious,benign,2.921829802636313,3.9409390380923632
1379,1,malicious,malicious,2.8181616347761023,2.5146156571661513
1380,0,benign,malicious,3.476791770259317,1.2786281831087454
1381,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1382,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1383,1,malicious,malicious,10.21524137121951,2.734522998436254
1384,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1385,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1386,1,malicious,malicious,4.074154498059639,1.2786281831087454
1387,0,benign,benign,2.6278127479967592,5.209731889110352
1388,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1389,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1390,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1391,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1392,1,malicious,benign,2.769844530044849,2.9229270651694925
1393,1,malicious,malicious,3.866004474207781,1.2786281831087454
1394,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1395,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1396,1,malicious,malicious,2.999192132313298,1.2786281831087454
1397,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1398,0,benign,benign,2.1867349620686594,2.928653603162819
1399,1,malicious,malicious,3.110429811553929,1.2786281831087454
1400,0,benign,benign,1.4022621367349437,5.034423379023748
1401,1,malicious,benign,0.8745534542731354,5.955939465425693
1402,1,malicious,malicious,4.074154498059639,1.2786281831087454
1403,0,benign,benign,3.087545708050589,6.193277717917325
1404,1,malicious,malicious,4.074154498059639,1.2786281831087454
1405,1,malicious,malicious,4.074154498059639,1.2786281831087454
1406,1,malicious,malicious,4.074154498059639,1.2786281831087454
1407,0,benign,benign,3.087545708050589,6.193277717917325
1408,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1409,0,benign,benign,3.6283888365465256,8.164253408901745
1410,0,benign,malicious,2.410218356751791,1.2786281831087454
1411,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1412,0,benign,benign,3.608072695821104,7.601784483187141
1413,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1414,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1415,0,benign,malicious,3.110429811553929,1.2786281831087454
1416,1,malicious,benign,2.5374584702936414,2.664446823735748
1417,1,malicious,benign,3.259714433143969,5.006931910361844
1418,1,malicious,benign,2.870505855281087,3.2007134791065672
1419,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1420,1,malicious,malicious,2.82731727793539,2.4612967718838976
1421,1,malicious,malicious,4.367040667288646,2.4922273655445086
1422,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1423,0,benign,benign,2.2305623902076928,7.2253444692439555
1424,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1425,0,benign,benign,1.0008578877459249,3.3212513599323907
1426,1,malicious,malicious,4.074154498059639,1.2786281831087454
1427,1,malicious,benign,2.5128234496248574,3.1321712261069794
1428,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1429,1,malicious,benign,3.3474838052418967,4.222577991760264
1430,0,benign,benign,2.5128390669925897,3.28561747427974
1431,1,malicious,benign,2.575668817631966,3.2502748380281625
1432,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1433,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1434,1,malicious,malicious,3.2057935247800744,1.2786281831087454
1435,0,benign,benign,1.5709296939052888,4.60498121125415
1436,0,benign,benign,1.376075946217985,3.74659302363231
1437,1,malicious,benign,2.3040570120217647,2.6519324422739574
1438,1,malicious,benign,2.873576013033748,3.637870965507382
1439,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1440,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1441,1,malicious,benign,2.461557260066402,4.407087674691559
1442,1,malicious,malicious,2.913920019618972,1.2786281831087454
1443,0,benign,malicious,3.110429811553929,1.2786281831087454
1444,0,benign,benign,1.4258126379715432,5.000363913443128
1445,0,benign,benign,1.5588507282178685,3.9978977735373595
1446,1,malicious,benign,2.9506524137142183,5.59997217124892
1447,0,benign,benign,2.0937283105737494,5.680951662453302
1448,1,malicious,malicious,10.021548401934357,2.734522998436254
1449,0,benign,malicious,2.476037234686813,1.2786281831087454
1450,1,malicious,malicious,3.3509719857010185,1.2786281831087454
1451,1,malicious,malicious,4.019026051149483,1.2786281831087454
1452,0,benign,benign,2.5375359633475147,2.955351638074545
1453,0,benign,benign,3.6283888365465256,8.16086052579399
1454,1,malicious,benign,2.3420286673910358,3.2125868877839237
1455,0,benign,benign,1.1736010031638808,3.8516258939375447
1456,1,malicious,benign,2.851490873572237,2.8691712938323013
1457,1,malicious,malicious,3.9678675771573273,1.2786281831087454
1458,1,malicious,benign,2.0138523245877153,5.783997143892027
1459,0,benign,benign,2.4888464837675808,2.843523305184383
1460,1,malicious,benign,1.000210731962747,5.311186880856515
1461,1,malicious,malicious,4.074154498059639,1.2786281831087454
1462,0,benign,benign,1.5588507282178685,4.135522158041247
1463,0,benign,benign,2.3929399475735083,3.392351126022469
1464,1,malicious,benign,1.7597075021547792,5.575400783232563
1465,1,malicious,malicious,3.3509719857010185,1.2786281831087454
